Stage,Time gap,Average
1,"[703, 914, 779, 1015, 625, 1078, 926, 791, 452, 1120, 665, 953, 593, 905, 189, 675, 908, 1310, 493, 1042, 1042, 687, 1174, 426, 1254, 701, 701, 273, 1139, 684, 493, 1142, 674, 1330, 537, 838, 718, 1540, 427, 714, 714, 400, 702, 772, 640, 1438, 651, 692, 817, 1545, 704, 793, 793, 546, 715, 715, 491, 749, 903, 428, 806, 1009, 858, 1142, 695, 1006, 946, 1044, 643, 681, 843, 744, 534, 766, 835, 894, 283, 716, 947, 871, 96, 876, 1043, 1040, 856, 598, 861, 1087, 725, 712, 1219, 790, 685, 647, 647, 899, 726, 587, 775, 692, 746, 830, 687, 863, 904, 808, 963, 785, 569, 1083, 727, 654, 833, 1097, 655, 1066, 996, 624, 623, 623, 1015, 866, 813, 599, 1065, 771, 576, 1193, 673, 736, 975, 1045, 677, 650, 762, 612, 896, 590, 819, 670, 370, 1027, 839, 532, 269, 878, 929, 753, 893, 883, 753, 927, 812, 887, 496, 774, 1137, 964, 589, 810, 1026, 790, 1026, 796, 992, 1050, 764, 982, 740, 757, 948, 789, 945, 980, 680, 865, 789, 991, 739, 976, 565, 928, 503, 787, 815, 350, 750, 799, 554, 771, 794, 1207, 1043, 871, 871, 713, 1183, 608, 1024, 1074, 665, 821, 1110, 477, 934, 713, 528, 903, 1233, 618, 812, 1368, 968, 469, 1088, 1017, 738, 344, 976, 748, 285, 1316, 1185, 233, 1135, 1110, 234, 1458, 0, 0, 1426, 482, 482, 261, 1501, 826, 321]",801.4472573839662
2,"[718, 817, 910, 493, 919, 855, 988, 757, 720, 901, 901, 580, 1089, 965, 702, 1209, 1034, 845, 737, 680, 1228, 648, 743, 1276, 698, 1040, 1050, 954, 843, 1018, 1305, 954, 898, 1086, 731, 677, 960, 658, 806, 754, 1416, 466, 972, 1335, 967, 822, 718, 920, 948, 855, 748, 1476, 893, 901, 1214, 922, 786, 1233, 888, 923, 1094, 909, 1088, 1144, 694, 862, 1040, 1048, 586, 748, 1264, 1331, 421, 763, 1206, 653, 872, 732, 1387, 495, 818, 803, 1324, 984, 922, 1048, 1235, 707, 1050, 1349, 611, 931, 1058, 731, 745, 1174, 865, 760, 1005, 1038, 838, 934, 1020, 229, 1055, 994, 357, 764, 764, 418, 712, 712, 810, 177, 966, 912, 867, 277, 1014, 1132, 834, 951, 1237, 681, 333, 1118, 1051, 734, 374, 1383, 607, 178, 1673, 868, 585, 585, 757, 842, 986, 582, 823, 690, 764, 489, 602, 521, 821, 661, 945, 290, 734, 790, 661, 513, 1365, 648, 727, 806, 1296, 999, 413, 904, 464, 1388, 928, 384, 189, 1445, 1002, 342, 405, 1573, 466, 357, 180, 180, 830, 279, 966, 706, 852, 893, 1263, 437, 587, 276, 202, 1046, 561, 297, 78, 527, 186, 186, 689, 498, 587, 587, 886, 898, 1146, 316, 808, 1186, 466, 1008, 343, 402, 943, 648, 292, 1019, 913, 277, 0]",805.6046511627907
