Stage,Time gap,Average
1,"[1153, 1153, 1041, 202, 1359, 1486, 1380, 1154, 1331, 1119, 1520, 518, 1456, 1171, 24, 1155, 1279, 1294, 1431, 1024, 1024, 1072, 447, 1031, 1107, 1190, 849, 159, 1415, 1062, 67, 364, 218, 1760, 1590, 1067, 1434, 1095, 69, 1086, 557, 386, 219, 1247, 1291, 1470, 1436, 1097, 1097, 35, 1132, 1268, 1143, 1243, 1194, 1331, 1167, 69, 1566, 1519, 1697, 1127, 1127, 941, 26, 1129, 346, 1082, 1115, 1187, 1183, 1294, 1017, 23, 1080, 1418, 1649, 1731, 1140, 1443, 1182, 1022, 957, 836, 1308, 1227, 1536, 1307, 1707, 1825, 2068, 1098, 1098, 966, 966, 880, 913]",1066.7422680412371
2,"[1265, 1207, 0, 497, 1068, 759, 482, 1411, 1074, 1412, 356, 796, 536, 479, 1640, 1061, 1061, 1089, 1089, 1038, 1440, 1039, 1117, 1154, 1139, 1503, 460, 1308, 961, 1295, 1387, 1169, 1508, 1236, 1591, 894, 1513, 1617, 938, 938, 994, 882, 1113, 1020, 1039, 931, 1317, 1118, 1344, 1412, 1224, 918, 799, 846, 802, 929, 1071, 1480, 974, 1617, 456, 1578, 1008, 1220, 1545, 1137, 1445, 1256, 525, 1384, 1111, 629, 1006, 362, 1084, 1548, 861, 1586, 1416, 1276, 1161, 1180, 512, 480, 224, 646, 422, 1092, 64, 0, 0, 0, 1264, 0, 1102, 495]",994.0833333333334
